state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_VT,enrollmetric,pp_stloc_raw_VT,pp_fed_raw_VT,pp_total_raw_VT,schoolstloc_raw_VT,schoolfed_raw_VT,schooltot_raw_VT,pp_total_norm_NERDS,su_id_raw_VT,su_name_raw_VT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
VT,2018-2019,U060,PS193,Harwood Unified School District,MORETOWN ELEMENTARY SCHOOL,5000403.0,5000403,46501230100000.0,500040300202,162.0,PK-06,2.0,110,October Count Day,14615,362,14977,1607650,39820,1647470,,SU042,HARWOOD UNIFIED UNION SD,1,0,1,0,0,0,1
VT,2018-2019,U060,PS390,Harwood Unified School District,THATCHER BROOK PRIMARY US #45,5000403.0,5000403,46501230100000.0,500040300130,439.0,PK-04,2.0,339,October Count Day,12596,312,12908,4270044,105768,4375812,,SU042,HARWOOD UNIFIED UNION SD,1,0,1,0,0,0,1
VT,2018-2019,U060,PS315,Harwood Unified School District,WAITSFIELD ELEM SCHOOL,5000403.0,5000403,46501230100000.0,500040300353,146.0,PK-06,2.0,118,October Count Day,13621,337,13958,1607278,39766,1647044,,SU042,HARWOOD UNIFIED UNION SD,1,0,1,0,0,0,1
VT,2018-2019,U060,PS320,Harwood Unified School District,WARREN ELEMENTARY SCHOOL,5000403.0,5000403,46501230100000.0,500040300360,155.0,PK-06,2.0,126,October Count Day,14897,369,15266,1877022,46494,1923516,,SU042,HARWOOD UNIFIED UNION SD,1,0,1,0,0,0,1
VT,2018-2019,U026,PS139,Hazen UHSD #26,HAZEN UHS #26,5008243.0,5008243,46500380100000.0,500824300343,283.0,07-12,4.0,283,October Count Day,13481,29,13510,3815123,8207,3823330,,SU035,ORLEANS SOUTHWEST SU,1,0,1,0,0,1,1
VT,2018-2019,T097,PS144,Holland School District,HOLLAND ELEMENTARY SCHOOL,5004710.0,5004710,46501001100000.0,500471000159,,,,30,October Count Day,13534,2601,16135,406020,78030,484050,21611.13636,SU031,NORTH COUNTRY SU,1,0,1,0,0,0,0
VT,2018-2019,J105,PS374,Jay/Westfield Joint Elementary School District,JAY/WESTFIELD JOINT SCHOOL,5004960.0,5004960,46501020200000.0,500496000015,85.0,PK-06,2.0,64,October Count Day,14491,0,14491,927424,0,927424,18733.07059,SU031,NORTH COUNTRY SU,1,0,1,0,0,0,0
VT,2018-2019,U064,PS051,Kingdom East Unified Union School District,BURKE TOWN SCHOOL,5000421.0,5000421,46500380300000.0,500042100424,232.0,PK-08,3.0,190,October Count Day,11649,1608,13257,2213310,305520,2518830,,SU067,KINGDOM EAST SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U064,PS074,Kingdom East Unified Union School District,CONCORD GRADED/MIDDLE SCHOOL,5000421.0,5000421,46500380300000.0,500042100427,117.0,PK-08,3.0,109,October Count Day,13553,1871,15424,1477277,203939,1681216,,SU067,KINGDOM EAST SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U064,PS168,Kingdom East Unified Union School District,LUNENBURG/GILMAN SCHOOLS,5000421.0,5000421,46500380300000.0,500042100435,144.0,PK-08,3.0,132,October Count Day,8841,1221,10062,1167012,161172,1328184,,SU067,KINGDOM EAST SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U064,PS170,Kingdom East Unified Union School District,LYNDON TOWN SCHOOL,5000421.0,5000421,46500380300000.0,500042100436,534.0,PK-08,3.0,467,October Count Day,10557,1458,12015,4930119,680886,5611005,,SU067,KINGDOM EAST SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U064,PS184,Kingdom East Unified Union School District,MILLERS RUN SCHOOL US #37,5000421.0,5000421,46500380300000.0,500042100336,121.0,PK-08,3.0,104,October Count Day,11747,1622,13369,1221688,168688,1390376,,SU067,KINGDOM EAST SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U064,PS201,Kingdom East Unified Union School District,NEWARK SCHOOL,5000421.0,5000421,46500380300000.0,500042100212,59.0,PK-08,3.0,56,October Count Day,13254,1830,15084,742224,102480,844704,,SU067,KINGDOM EAST SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U064,PS294,Kingdom East Unified Union School District,SUTTON VILLAGE SCHOOL,5000421.0,5000421,46500380300000.0,500042100322,93.0,PK-08,3.0,85,October Count Day,13695,1891,15586,1164075,160735,1324810,,SU067,KINGDOM EAST SUPERVISORY DISTRICT,1,0,1,0,0,0,1
VT,2018-2019,U024,PS157,Lake Region UHSD #24,LAKE REGION UHS #24,5005050.0,5005050,46501080100000.0,500505000170,364.0,09-12,4.0,364,October Count Day,12029,311,12340,4378556,113204,4491760,,SU034,ORLEANS CENTRAL SU,1,0,1,0,0,1,1
VT,2018-2019,U093,PS007,Lake Region Union Elementary Middle School District,ALBANY COMMUNITY SCHOOL,5001740.0,5000436,46501000300000.0,500043600420,,PK-08,3.0,81,October Count Day,11100,754,11854,899100,61074,960174,14631.11579,SU034,ORLEANS CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U093,PS022,Lake Region Union Elementary Middle School District,BARTON GRADED SCHOOL,5002070.0,5000436,46501000100000.0,500043600025,,PK-08,3.0,162,October Count Day,8562,127,8689,1387044,20574,1407618,11238.90426,SU034,ORLEANS CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U093,PS049,Lake Region Union Elementary Middle School District,BROWNINGTON CENTRAL SCHOOL,5002730.0,5000436,46501000400000.0,500043600059,,PK-08,3.0,104,October Count Day,9370,1043,10413,974480,108472,1082952,12878.93103,SU034,ORLEANS CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U093,PS118,Lake Region Union Elementary Middle School District,GLOVER COMMUNITY SCHOOL,5004170.0,5000436,46501000900000.0,500043600137,,PK-08,3.0,111,October Count Day,10705,146,10851,1188255,16206,1204461,12739.75207,SU034,ORLEANS CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U093,PS147,Lake Region Union Elementary Middle School District,IRASBURG VILLAGE SCHOOL,5004860.0,5000436,46501001200000.0,500043600163,,PK-08,3.0,123,October Count Day,9692,131,9823,1192116,16113,1208229,11964.22143,SU034,ORLEANS CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U093,PS217,Lake Region Union Elementary Middle School District,ORLEANS ELEMENTARY SCHOOL,5006240.0,5000436,46501000200000.0,500043600232,,PK-08,3.0,112,October Count Day,9115,652,9767,1020880,73024,1093904,12103.768,SU034,ORLEANS CENTRAL SU,1,0,1,0,0,0,0
VT,2018-2019,U058A,PS093,Lamoille North Modified USD #058A,EDEN CENTRAL SCHOOL,5000401.0,5000401,46500870400000.0,500040100111,150.0,PK-06,2.0,124,October Count Day,12285,1045,13330,1523340,129580,1652920,,SU025,LAMOILLE NORTH SU,1,0,1,0,0,0,1
VT,2018-2019,U058A,PS145,Lamoille North Modified USD #058A,HYDE PARK ELEMENTARY SCHOOL,5000401.0,5000401,46500870400000.0,500040100161,237.0,PK-06,2.0,196,October Count Day,11429,972,12401,2240084,190512,2430596,,SU025,LAMOILLE NORTH SU,1,0,1,0,0,0,1
VT,2018-2019,U058A,PS153,Lamoille North Modified USD #058A,JOHNSON ELEMENTARY SCHOOL,5000401.0,5000401,46500870400000.0,500040100168,264.0,PK-06,2.0,219,October Count Day,11049,940,11989,2419731,205860,2625591,,SU025,LAMOILLE NORTH SU,1,0,1,0,0,0,1
VT,2018-2019,U058A,PS325,Lamoille North Modified USD #058A,WATERVILLE ELEMENTARY SCHOOL,5000401.0,5000401,46500870400000.0,500040100364,92.0,PK-06,2.0,77,October Count Day,10086,858,10944,776622,66066,842688,,SU025,LAMOILLE NORTH SU,1,0,1,0,0,0,1
VT,2018-2019,U058B,VC008,Lamoille North Modified USD #058B,Green Mountain Technology and Career Center,5000397.0,5000397,46500870200000.0,500039700106,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,1,0,1,0,0,1,1
VT,2018-2019,U058B,PS158,Lamoille North Modified USD #058B,LAMOILLE UHS #18,5000397.0,5000397,46500870200000.0,500039700171,481.0,09-12,4.0,481,October Count Day,12261,125,12386,5897541,60125,5957666,,SU025,LAMOILLE NORTH SU,1,0,1,0,0,0,1
VT,2018-2019,U058B,PS404,Lamoille North Modified USD #058B,LAMOILLE UNION MIDDLE SCHOOL #18,5000397.0,5000397,46500870200000.0,500039700198,257.0,07-08,3.0,257,October Count Day,10717,109,10826,2754269,28013,2782282,,SU025,LAMOILLE NORTH SU,1,0,1,0,0,0,1
